resume_id,jd_id,resume_category,graph_score,coverage,exact_matches,partial_matches,no_matches,sbert_score,structural_score,yoe_score,edu_score,section_score,resume_yoe,required_yoe,resume_edu_rank,required_edu_rank,label
friend_amit_kumar_sah,mern_stack_developer,general,0.2909,0.3636,4,4,14,0.0988,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_amit_kumar_sah,php_fullstack_developer,general,0.2095,0.2857,2,4,15,0.1886,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_amit_kumar_sah,software_engineer_general,general,0.2591,0.3182,4,3,15,0.1695,0.925,1.0,1.0,0.75,0,0,3,3,0
friend_amrit_singh_rawat,android_developer,general,0.3,0.3,3,0,7,0.333,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_amrit_singh_rawat,backend_swe_fullstack,general,0.5,0.6154,10,5,10,0.5092,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_amrit_singh_rawat,data_scientist,general,0.1786,0.2143,2,1,11,0.311,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_amrit_singh_rawat,flutter_developer_fresher,general,0.2083,0.25,2,1,9,0.4201,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_amrit_singh_rawat,frontend_developer_fresher,general,0.5455,0.7273,4,4,3,0.4905,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_amrit_singh_rawat,fullstack_developer_fresher,general,0.5167,0.625,9,6,9,0.6171,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_amrit_singh_rawat,fullstack_developer_general,general,0.5156,0.625,13,6,12,0.5683,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_amrit_singh_rawat,golang_backend_developer,general,0.4857,0.6429,5,3,5,0.4108,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_amrit_singh_rawat,google_ml_engineer,general,0.23,0.35,3,2,13,0.3757,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_amrit_singh_rawat,google_swe_early_career,general,0.43,0.6,3,2,4,0.3946,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_amrit_singh_rawat,google_swe_generalist,general,0.6,0.7333,7,3,4,0.391,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_amrit_singh_rawat,java_backend_developer,general,0.37,0.55,5,3,9,0.4373,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_amrit_singh_rawat,junior_ml_engineer,general,0.155,0.25,2,1,15,0.2981,0.68,0.5,0.6,1.0,0,3,3,4,0
friend_amrit_singh_rawat,laravel_developer,general,0.4,0.5,5,4,9,0.3836,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_amrit_singh_rawat,mern_stack_developer,general,0.4955,0.5455,9,3,10,0.5518,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_amrit_singh_rawat,php_fullstack_developer,general,0.4571,0.6667,6,5,7,0.5385,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_amrit_singh_rawat,software_engineer_general,general,0.4455,0.6364,6,6,8,0.4915,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_aniket_pal,android_developer,general,0.7,0.7,7,0,3,0.2996,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_aniket_pal,backend_swe_fullstack,general,0.7962,0.8462,19,3,4,0.4223,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_aniket_pal,data_scientist,general,0.4857,0.6429,5,3,5,0.3917,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_aniket_pal,flutter_developer_fresher,general,0.375,0.4167,4,1,7,0.3895,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_aniket_pal,frontend_developer_fresher,general,0.8182,0.9091,8,2,1,0.4505,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_aniket_pal,fullstack_developer_fresher,general,0.7875,0.875,16,5,3,0.3946,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_aniket_pal,fullstack_developer_general,general,0.7094,0.7812,20,5,7,0.3414,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_aniket_pal,golang_backend_developer,general,0.8571,0.9286,11,2,1,0.3257,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_aniket_pal,google_ml_engineer,general,0.72,0.85,12,4,3,0.3808,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_aniket_pal,google_swe_early_career,general,0.75,0.8,7,1,2,0.3298,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_aniket_pal,google_swe_generalist,general,0.88,0.9333,12,2,1,0.3813,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_aniket_pal,java_backend_developer,general,0.625,0.75,10,5,5,0.2616,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_aniket_pal,junior_ml_engineer,general,0.625,0.85,9,5,3,0.4195,0.605,0.5,0.6,0.75,0,3,3,4,1
friend_aniket_pal,laravel_developer,general,0.7333,0.7778,12,2,4,0.2378,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_aniket_pal,mern_stack_developer,general,0.8364,0.8636,17,2,3,0.3092,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_aniket_pal,php_fullstack_developer,general,0.681,0.8095,12,3,4,0.394,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_aniket_pal,software_engineer_general,general,0.7136,0.8182,13,5,4,0.3676,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_anirudha_chaudhary,android_developer,general,0.27,0.3,2,1,7,0.2636,0.68,0.5,0.6,1.0,0,1,3,4,0
friend_anirudha_chaudhary,backend_swe_fullstack,general,0.4077,0.5385,6,8,12,0.4258,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_anirudha_chaudhary,data_scientist,general,0.3214,0.4286,3,2,8,0.3526,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anirudha_chaudhary,flutter_developer_fresher,general,0.125,0.1667,1,1,10,0.3637,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anirudha_chaudhary,frontend_developer_fresher,general,0.5636,0.7273,4,4,3,0.4459,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_anirudha_chaudhary,fullstack_developer_fresher,general,0.5583,0.7083,9,8,7,0.4506,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_anirudha_chaudhary,fullstack_developer_general,general,0.4594,0.5938,10,8,13,0.3587,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anirudha_chaudhary,golang_backend_developer,general,0.6071,0.7143,7,2,4,0.3148,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_anirudha_chaudhary,google_ml_engineer,general,0.445,0.6,5,7,8,0.3797,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_anirudha_chaudhary,google_swe_early_career,general,0.57,0.7,4,3,3,0.3295,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_anirudha_chaudhary,google_swe_generalist,general,0.66,0.8,7,5,3,0.3492,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_anirudha_chaudhary,java_backend_developer,general,0.38,0.65,3,7,7,0.3538,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_anirudha_chaudhary,junior_ml_engineer,general,0.35,0.55,3,6,9,0.2971,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_anirudha_chaudhary,laravel_developer,general,0.4833,0.6667,5,7,6,0.2771,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anirudha_chaudhary,mern_stack_developer,general,0.5636,0.6364,10,4,8,0.4247,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_anirudha_chaudhary,php_fullstack_developer,general,0.4571,0.7143,5,7,6,0.4731,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_anirudha_chaudhary,software_engineer_general,general,0.4227,0.5909,6,5,9,0.3887,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_anup_singh,android_developer,general,0.3,0.3,3,0,7,0.3056,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_anup_singh,backend_swe_fullstack,general,0.4846,0.6154,8,8,10,0.4744,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_anup_singh,data_scientist,general,0.4071,0.5714,3,5,6,0.2446,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anup_singh,flutter_developer_fresher,general,0.1083,0.1667,1,0,10,0.415,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anup_singh,frontend_developer_fresher,general,0.5909,0.7273,5,3,3,0.5262,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_anup_singh,fullstack_developer_fresher,general,0.5167,0.625,9,6,9,0.5132,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_anup_singh,fullstack_developer_general,general,0.5156,0.625,13,5,12,0.388,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anup_singh,golang_backend_developer,general,0.7143,0.8571,8,3,2,0.3425,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_anup_singh,google_ml_engineer,general,0.405,0.6,5,6,8,0.3441,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_anup_singh,google_swe_early_career,general,0.7,0.8,6,2,2,0.3834,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_anup_singh,google_swe_generalist,general,0.7267,0.8667,8,5,2,0.3811,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_anup_singh,java_backend_developer,general,0.395,0.6,5,3,8,0.3801,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_anup_singh,junior_ml_engineer,general,0.38,0.6,4,7,8,0.2041,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_anup_singh,laravel_developer,general,0.4278,0.5,6,3,9,0.2826,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_anup_singh,mern_stack_developer,general,0.4591,0.5455,7,5,10,0.4651,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_anup_singh,php_fullstack_developer,general,0.4571,0.6667,6,5,7,0.4842,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_anup_singh,software_engineer_general,general,0.5,0.6818,7,6,7,0.3787,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_arshit_singla,android_developer,general,0.34,0.4,2,2,6,0.168,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_arshit_singla,backend_swe_fullstack,general,0.4923,0.5769,9,6,11,0.3712,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_arshit_singla,data_scientist,general,0.3214,0.5,2,3,7,0.4756,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_arshit_singla,flutter_developer_fresher,general,0.3083,0.3333,3,1,8,0.2084,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_arshit_singla,frontend_developer_fresher,general,0.7455,0.9091,6,4,1,0.3294,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_arshit_singla,fullstack_developer_fresher,general,0.3208,0.4583,4,6,13,0.2448,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_arshit_singla,fullstack_developer_general,general,0.35,0.5,6,8,16,0.1904,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_arshit_singla,golang_backend_developer,general,0.5071,0.6429,4,4,5,0.1967,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_arshit_singla,google_ml_engineer,general,0.485,0.6,7,3,8,0.2845,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_arshit_singla,google_swe_early_career,general,0.49,0.7,2,4,3,0.2043,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_arshit_singla,google_swe_generalist,general,0.7533,0.9333,7,6,1,0.2126,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_arshit_singla,java_backend_developer,general,0.27,0.35,3,3,13,0.1669,1.0,1.0,1.0,1.0,0,0,3,3,0
friend_arshit_singla,junior_ml_engineer,general,0.515,0.65,8,2,7,0.3248,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_arshit_singla,laravel_developer,general,0.3556,0.3889,5,2,11,0.1533,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_arshit_singla,mern_stack_developer,general,0.3364,0.4545,4,5,12,0.2386,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_arshit_singla,php_fullstack_developer,general,0.1667,0.2381,2,2,16,0.3064,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_arshit_singla,software_engineer_general,general,0.3364,0.4091,5,3,13,0.2656,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_aryaman_khokhar,android_developer,general,0.34,0.4,2,2,6,0.1298,0.53,0.5,0.6,0.5,0,1,3,4,-1
friend_aryaman_khokhar,backend_swe_fullstack,general,0.2692,0.3462,5,3,17,0.3056,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_aryaman_khokhar,data_scientist,general,0.6143,0.7143,8,0,4,0.2695,0.73,1.0,0.6,0.5,0,0,3,4,-1
friend_aryaman_khokhar,flutter_developer_fresher,general,0.1,0.1667,0,2,10,0.0978,0.73,1.0,0.6,0.5,0,0,3,4,0
friend_aryaman_khokhar,frontend_developer_fresher,general,0.0909,0.0909,1,0,10,0.2901,0.85,1.0,1.0,0.5,0,0,3,3,0
friend_aryaman_khokhar,fullstack_developer_fresher,general,0.05,0.0833,0,2,22,0.1163,0.85,1.0,1.0,0.5,0,0,3,3,0
friend_aryaman_khokhar,fullstack_developer_general,general,0.1844,0.25,3,5,24,0.0963,0.73,1.0,0.6,0.5,0,0,3,4,0
friend_aryaman_khokhar,golang_backend_developer,general,0.3714,0.4286,4,2,8,0.1584,0.85,1.0,1.0,0.5,0,0,3,3,-1
friend_aryaman_khokhar,google_ml_engineer,general,0.49,0.6,7,5,8,0.3512,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_aryaman_khokhar,google_swe_early_career,general,0.5,0.6,4,1,4,0.2141,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_aryaman_khokhar,google_swe_generalist,general,0.5333,0.6,7,1,6,0.2498,0.65,0.5,1.0,0.5,0,1,3,3,-1
friend_aryaman_khokhar,java_backend_developer,general,0.235,0.3,3,3,14,0.0903,0.85,1.0,1.0,0.5,0,0,3,3,0
friend_aryaman_khokhar,junior_ml_engineer,general,0.555,0.7,8,6,6,0.4087,0.53,0.5,0.6,0.5,0,3,3,4,1
friend_aryaman_khokhar,laravel_developer,general,0.1056,0.1667,0,3,15,0.0804,0.73,1.0,0.6,0.5,0,0,3,4,0
friend_aryaman_khokhar,mern_stack_developer,general,0.0773,0.0909,1,1,20,0.1226,0.73,1.0,0.6,0.5,0,0,3,4,0
friend_aryaman_khokhar,php_fullstack_developer,general,0.1143,0.1905,0,4,17,0.1699,0.73,1.0,0.6,0.5,0,0,3,4,0
friend_aryaman_khokhar,software_engineer_general,general,0.2136,0.2727,3,3,16,0.148,0.85,1.0,1.0,0.5,0,0,3,3,0
friend_aryan_gahlaut,android_developer,general,0.17,0.2,1,1,8,0.3429,0.925,1.0,1.0,0.75,4,1,4,4,-1
friend_aryan_gahlaut,backend_swe_fullstack,general,0.3385,0.4231,7,3,15,0.5054,0.925,1.0,1.0,0.75,4,1,4,3,-1
friend_aryan_gahlaut,data_scientist,general,0.4286,0.4286,6,0,8,0.3962,0.925,1.0,1.0,0.75,4,0,4,4,-1
friend_aryan_gahlaut,flutter_developer_fresher,general,0.0,0.0,0,0,12,0.3232,0.925,1.0,1.0,0.75,4,0,4,4,-1
friend_aryan_gahlaut,frontend_developer_fresher,general,0.6364,0.8182,5,4,2,0.486,0.925,1.0,1.0,0.75,4,0,4,3,1
friend_aryan_gahlaut,fullstack_developer_fresher,general,0.325,0.4583,5,5,13,0.4321,0.925,1.0,1.0,0.75,4,0,4,3,-1
friend_aryan_gahlaut,fullstack_developer_general,general,0.2344,0.3125,5,5,22,0.4901,0.925,1.0,1.0,0.75,4,0,4,4,-1
friend_aryan_gahlaut,golang_backend_developer,general,0.3214,0.3571,4,1,9,0.4021,0.925,1.0,1.0,0.75,4,0,4,3,-1
friend_aryan_gahlaut,google_ml_engineer,general,0.44,0.55,7,3,9,0.48,0.925,1.0,1.0,0.75,4,1,4,3,1
friend_aryan_gahlaut,google_swe_early_career,general,0.48,0.6,4,1,4,0.3827,0.925,1.0,1.0,0.75,4,1,4,3,-1
friend_aryan_gahlaut,google_swe_generalist,general,0.6533,0.7333,9,1,4,0.3549,0.925,1.0,1.0,0.75,4,1,4,3,-1
friend_aryan_gahlaut,java_backend_developer,general,0.1,0.15,1,2,17,0.3812,0.925,1.0,1.0,0.75,4,0,4,3,-1
friend_aryan_gahlaut,junior_ml_engineer,general,0.52,0.7,8,3,6,0.3503,0.925,1.0,1.0,0.75,4,3,4,4,-1
friend_aryan_gahlaut,laravel_developer,general,0.3333,0.4444,4,4,10,0.3159,0.925,1.0,1.0,0.75,4,0,4,4,-1
friend_aryan_gahlaut,mern_stack_developer,general,0.2864,0.3636,5,2,14,0.4599,0.925,1.0,1.0,0.75,4,0,4,4,-1
friend_aryan_gahlaut,php_fullstack_developer,general,0.1429,0.2381,1,4,16,0.373,0.925,1.0,1.0,0.75,4,0,4,4,-1
friend_aryan_gahlaut,software_engineer_general,general,0.1591,0.1818,3,1,18,0.478,0.925,1.0,1.0,0.75,4,0,4,3,-1
friend_aryan_kaushik,android_developer,general,0.4,0.4,4,0,6,0.1415,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_aryan_kaushik,backend_swe_fullstack,general,0.6115,0.7308,12,6,7,0.3127,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_aryan_kaushik,data_scientist,general,0.3714,0.5,3,4,7,0.2902,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_aryan_kaushik,flutter_developer_fresher,general,0.1917,0.25,2,0,9,0.3391,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_aryan_kaushik,frontend_developer_fresher,general,0.7727,0.9091,7,3,1,0.3559,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_aryan_kaushik,fullstack_developer_fresher,general,0.6417,0.7083,13,4,7,0.3073,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_aryan_kaushik,fullstack_developer_general,general,0.6312,0.7188,17,5,9,0.3116,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_aryan_kaushik,golang_backend_developer,general,0.75,0.8571,9,2,2,0.2934,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_aryan_kaushik,google_ml_engineer,general,0.615,0.75,10,5,5,0.3955,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_aryan_kaushik,google_swe_early_career,general,0.68,0.8,6,1,2,0.2266,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_aryan_kaushik,google_swe_generalist,general,0.8133,0.9333,10,3,1,0.2867,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_aryan_kaushik,java_backend_developer,general,0.505,0.65,8,2,7,0.3398,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_aryan_kaushik,junior_ml_engineer,general,0.64,0.8,10,6,4,0.4054,0.68,0.5,0.6,1.0,0,3,3,4,1
friend_aryan_kaushik,laravel_developer,general,0.5667,0.6111,9,2,7,0.2091,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_aryan_kaushik,mern_stack_developer,general,0.5955,0.6364,11,3,8,0.2544,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_aryan_kaushik,php_fullstack_developer,general,0.5762,0.7619,9,4,5,0.2517,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_aryan_kaushik,software_engineer_general,general,0.6,0.7727,9,7,5,0.3246,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_ashish_,android_developer,general,0.3,0.3,3,0,7,0.3046,0.68,0.5,0.6,1.0,0,1,3,4,-1
friend_ashish_,backend_swe_fullstack,general,0.5231,0.6538,9,7,9,0.5012,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_ashish_,data_scientist,general,0.3857,0.5,3,4,7,0.2657,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_ashish_,flutter_developer_fresher,general,0.275,0.3333,3,0,8,0.4315,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_ashish_,frontend_developer_fresher,general,0.7273,0.9091,6,4,1,0.5791,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_ashish_,fullstack_developer_fresher,general,0.5708,0.6667,11,5,8,0.5903,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_ashish_,fullstack_developer_general,general,0.4813,0.5938,11,7,13,0.4544,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_ashish_,golang_backend_developer,general,0.5857,0.6429,7,2,5,0.4729,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_ashish_,google_ml_engineer,general,0.475,0.65,6,6,7,0.438,0.8,0.5,1.0,1.0,0,1,3,3,1
friend_ashish_,google_swe_early_career,general,0.58,0.7,5,1,3,0.3585,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_ashish_,google_swe_generalist,general,0.7467,0.8667,9,3,2,0.3664,0.8,0.5,1.0,1.0,0,1,3,3,-1
friend_ashish_,java_backend_developer,general,0.3,0.4,4,3,12,0.4351,1.0,1.0,1.0,1.0,0,0,3,3,-1
friend_ashish_,junior_ml_engineer,general,0.455,0.7,5,6,6,0.286,0.68,0.5,0.6,1.0,0,3,3,4,-1
friend_ashish_,laravel_developer,general,0.5556,0.6667,8,4,6,0.3321,0.88,1.0,0.6,1.0,0,0,3,4,-1
friend_ashish_,mern_stack_developer,general,0.5864,0.6364,11,3,8,0.5559,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_ashish_,php_fullstack_developer,general,0.4905,0.6667,7,5,7,0.5345,0.88,1.0,0.6,1.0,0,0,3,4,1
friend_ashish_,software_engineer_general,general,0.4591,0.5455,7,5,10,0.4856,1.0,1.0,1.0,1.0,0,0,3,3,1
friend_ashish_raj_singh,android_developer,general,0.4,0.4,4,0,6,0.3793,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_ashish_raj_singh,backend_swe_fullstack,general,0.5115,0.6538,10,6,9,0.6304,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_ashish_raj_singh,data_scientist,general,0.3429,0.4286,4,1,8,0.4422,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ashish_raj_singh,flutter_developer_fresher,general,0.2083,0.25,2,1,9,0.4017,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ashish_raj_singh,frontend_developer_fresher,general,0.6364,0.8182,5,4,2,0.5701,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ashish_raj_singh,fullstack_developer_fresher,general,0.5,0.625,9,5,9,0.5979,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ashish_raj_singh,fullstack_developer_general,general,0.5031,0.6562,12,7,11,0.5444,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ashish_raj_singh,golang_backend_developer,general,0.5214,0.6429,6,2,5,0.4631,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ashish_raj_singh,google_ml_engineer,general,0.315,0.45,4,4,11,0.5318,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ashish_raj_singh,google_swe_early_career,general,0.53,0.7,4,2,3,0.4588,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_ashish_raj_singh,google_swe_generalist,general,0.7667,0.9333,9,4,1,0.4543,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_ashish_raj_singh,java_backend_developer,general,0.42,0.6,6,3,8,0.4398,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ashish_raj_singh,junior_ml_engineer,general,0.345,0.55,4,4,9,0.3538,0.605,0.5,0.6,0.75,0,3,3,4,-1
friend_ashish_raj_singh,laravel_developer,general,0.4278,0.5,6,3,9,0.4516,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ashish_raj_singh,mern_stack_developer,general,0.4545,0.5455,8,3,10,0.6011,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ashish_raj_singh,php_fullstack_developer,general,0.4143,0.6667,5,5,7,0.5555,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ashish_raj_singh,software_engineer_general,general,0.4273,0.6364,6,5,8,0.6169,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ayaan_mozahir,android_developer,general,0.4,0.4,4,0,6,0.252,0.605,0.5,0.6,0.75,0,1,3,4,-1
friend_ayaan_mozahir,backend_swe_fullstack,general,0.5,0.6154,10,5,10,0.4719,0.725,0.5,1.0,0.75,0,1,3,3,1
friend_ayaan_mozahir,data_scientist,general,0.1786,0.2143,2,1,11,0.302,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ayaan_mozahir,flutter_developer_fresher,general,0.1917,0.25,2,0,9,0.3792,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ayaan_mozahir,frontend_developer_fresher,general,0.7273,0.8182,7,2,2,0.493,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ayaan_mozahir,fullstack_developer_fresher,general,0.55,0.6667,10,5,8,0.6193,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ayaan_mozahir,fullstack_developer_general,general,0.5188,0.6562,13,5,11,0.4537,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ayaan_mozahir,golang_backend_developer,general,0.5929,0.7143,7,2,4,0.3429,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ayaan_mozahir,google_ml_engineer,general,0.325,0.4,5,3,12,0.3097,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ayaan_mozahir,google_swe_early_career,general,0.48,0.6,4,1,4,0.36,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ayaan_mozahir,google_swe_generalist,general,0.6,0.7333,7,3,4,0.3815,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ayaan_mozahir,java_backend_developer,general,0.35,0.6,4,3,8,0.3656,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ayaan_mozahir,junior_ml_engineer,general,0.2,0.25,3,2,15,0.2364,0.605,0.5,0.6,0.75,0,3,3,4,0
friend_ayaan_mozahir,laravel_developer,general,0.4722,0.5556,7,2,8,0.4003,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ayaan_mozahir,mern_stack_developer,general,0.5636,0.6364,10,4,8,0.5327,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ayaan_mozahir,php_fullstack_developer,general,0.4714,0.7143,6,5,6,0.5184,0.805,1.0,0.6,0.75,0,0,3,4,1
friend_ayaan_mozahir,software_engineer_general,general,0.4136,0.6364,5,6,8,0.4324,0.925,1.0,1.0,0.75,0,0,3,3,1
friend_ayush_,android_developer,general,0.2,0.2,2,0,8,0.1374,0.605,0.5,0.6,0.75,0,1,3,4,0
friend_ayush_,backend_swe_fullstack,general,0.4192,0.5,8,4,13,0.3468,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ayush_,data_scientist,general,0.4429,0.5,5,2,7,0.1656,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ayush_,flutter_developer_fresher,general,0.1667,0.1667,2,0,10,0.3005,0.805,1.0,0.6,0.75,0,0,3,4,-1
friend_ayush_,frontend_developer_fresher,general,0.4,0.5455,2,4,5,0.395,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ayush_,fullstack_developer_fresher,general,0.225,0.25,4,2,18,0.3396,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ayush_,fullstack_developer_general,general,0.2781,0.3125,7,3,22,0.2749,0.805,1.0,0.6,0.75,0,0,3,4,0
friend_ayush_,golang_backend_developer,general,0.4929,0.5714,5,3,6,0.2548,0.925,1.0,1.0,0.75,0,0,3,3,-1
friend_ayush_,google_ml_engineer,general,0.41,0.5,6,4,10,0.2693,0.725,0.5,1.0,0.75,0,1,3,3,-1
friend_ayush_,google_swe_early_career,general,0.6,0.7,5,1,3,0.2133,0.725,0.5,1.0,0.75,0,1,3,3,-1
